23 23 20 18 17 16 16 16 15 14 13 13 13 12 12 14 15 15 16 20 23 25 29 29 
23 23 20 17 16 16 16 15 15 16 16 16 16 16 17 17 17 18 18 19 20 22 25 25 
24 24 22 20 18 17 17 17 16 16 16 15 15 15 15 15 16 16 16 17 19 21 23 23 
24 24 21 18 16 15 15 15 13 13 14 13 13 15 17 17 17 18 18 19 20 23 26 26 
25 25 22 20 18 17 17 16 16 15 15 14 14 14 14 14 14 14 14 15 16 18 21 21 
25 25 24 22 21 21 21 20 20 19 19 19 19 18 18 17 16 16 16 20 21 23 29 29 
23 23 20 18 16 15 15 14 14 13 12 12 12 12 11 11 13 13 15 16 24 28 32 32 
25 25 22 20 18 17 17 16 16 15 14 13 13 13 12 15 14 16 16 17 22 25 28 28 
19 19 17 15 14 12 12 14 14 14 14 15 15 15 16 17 18 18 19 21 24 28 31 31 
23 23 22 21 20 19 19 19 18 18 18 17 17 17 17 17 18 18 19 21 24 26 30 30 
22 22 20 18 15 16 16 13 13 15 16 16 16 16 16 17 17 17 20 23 26 30 34 34 
24 24 21 20 18 17 17 16 16 15 15 15 15 15 14 15 15 15 17 18 20 24 26 26 
25 25 22 20 18 17 17 14 14 13 13 12 12 14 14 16 18 18 19 21 24 27 31 31 
25 25 22 20 18 16 16 15 14 14 14 13 13 13 12 11 13 13 14 15 18 24 28 28 
23 23 21 19 18 17 17 16 16 16 15 15 15 14 13 14 13 13 13 15 20 22 28 28 
